,x,y,skill_id,Навык,Профессия,size
0,25.043034,4.0165343,264,1С: Предприятие 8,Инженер данных,15.8
1,24.61793,4.55409,1256,Работа в условиях многозадачности,Инженер данных,12.958590308370043
2,24.651009,4.4943614,1027,Piton,Инженер данных,12.23171806167399
3,19.79208,9.734961,1226,Google AdWords,Инженер данных,4.7647577092511035
4,20.106655,8.7281885,981,Автоматизация отчетности,Инженер данных,4.566519823788534
5,19.622341,9.331446,370,Quik,Инженер данных,4.302202643171805
6,20.034803,8.661094,855,Аналитические исследования,Инженер данных,4.236123348017623
7,19.444616,9.578499,420,Statistics,Инженер данных,4.236123348017623
8,25.664276,2.1380334,765,Кредиторская задолженность,Инженер данных,3.7074889867841403
9,19.0143,9.712639,361,Yandex Data Lens,Инженер данных,3.7074889867841403
10,25.601692,2.1268873,1203,Стимулирование потребителей,Инженер данных,3.641409691629958
11,18.732178,9.313189,1396,Ansible,Инженер данных,3.509251101321569
12,21.084778,2.7575755,818,Security vulnerability disclosure,Инженер данных,3.24493392070484
13,18.16613,9.210116,108,качественные исследования,Инженер данных,3.0466960352422934
14,18.094555,8.442146,52,Сельское хозяйство,Инженер данных,2.7823788546255406
15,17.545744,9.200912,1421,Launching new products,Инженер данных,2.7162995594713575
16,17.64677,8.44299,3,PSM,Инженер данных,2.5841409691629935
17,22.59165,1.3587317,91,Autodesk Maya,Инженер данных,2.2537444933920576
18,25.63068,1.9267046,614,Бухгалтерский учет,Инженер данных,2.2537444933920576
19,19.177845,3.7852032,792,Командообразование,Инженер данных,2.121585903083693
20,20.307825,2.7729044,1779,Работа с документами постоянного хранения,Инженер данных,2.121585903083693
21,19.322823,3.2711666,1506,Greenplum,Инженер данных,2.121585903083693
22,15.872113,9.909706,261,BPMN 2.0,Инженер данных,2.121585903083693
23,15.783464,9.642217,946,Составление описания должностей,Инженер данных,2.0555066079295115
24,19.098034,3.854454,1715,OLAP,Инженер данных,2.0555066079295115
25,15.168958,10.641138,1422,Amplitude,Инженер данных,1.9894273127753288
26,15.321072,10.428996,200,Управление интернет-проектами,Инженер данных,1.9894273127753288
27,19.525055,1.9222915,825,Mockito,Инженер данных,1.9233480176211466
28,23.136501,1.7614639,730,Apache Superset,Инженер данных,1.9233480176211466
29,15.696624,6.548422,1547,Oracle Primavera,Инженер данных,1.7911894273127822
30,15.911621,6.603492,559,B2B Marketing,Инженер данных,1.7911894273127822
31,18.297249,4.6828895,1114,Оптимизация сайта,Инженер данных,1.7911894273127822
32,21.315115,1.7335367,728,Сборка ПК,Инженер данных,1.7251101321585756
33,18.596016,2.5509331,1287,1С: Бухгалтерия,Инженер данных,1.7251101321585756
34,23.986483,-0.5568251,593,Cassandra,Инженер данных,1.6590308370043934
35,14.633059,8.844778,1316,IBM Datastage,Инженер данных,1.6590308370043934
36,15.237081,8.507871,990,pointcloud,Инженер данных,1.6590308370043934
37,13.599137,11.187142,1388,Cognos BI,Инженер данных,1.5929515418502112
38,19.145996,1.7338555,1337,Гибкость,Инженер данных,1.5929515418502112
39,24.718939,0.409529,9,MS Access,Инженер данных,1.5929515418502112
40,24.579842,-0.8581993,1038,GC,Инженер данных,1.5929515418502112
41,22.711117,-1.8695006,1145,DCF,Инженер данных,1.5929515418502112
42,14.50718,7.8889475,801,Проведение промо акций,Инженер данных,1.526872246696029
