,x,y,skill_id,Навык,Профессия,size
0,7.795892,-5.8614674,264,SQL,Инженер данных,15.8
1,7.9818277,-5.6334963,1256,Python,Инженер данных,12.920535714285716
2,7.6275215,-5.925127,1027,Английский,Инженер данных,12.183928571428554
3,-1.6543655,3.632711,1226,Java,Инженер данных,4.616964285714294
4,-1.7883674,4.4380956,981,PostgreSQL,Инженер данных,4.416071428571422
5,-1.737788,6.022561,370,Linux,Инженер данных,4.148214285714291
6,-1.8394564,3.4089568,855,ETL,Инженер данных,4.081250000000008
7,-1.4935861,6.4141765,420,Big Data,Инженер данных,4.081250000000008
8,-12.78774,-12.806432,765,Аналитическое мышление,Инженер данных,3.5455357142857205
9,-1.8722693,7.4625854,361,Git,Инженер данных,3.5455357142857205
10,-12.709597,-12.788452,1203,Анализ данных,Инженер данных,3.4785714285714375
11,-0.84683746,5.639026,1396,Hadoop,Инженер данных,3.3446428571428477
12,-8.907473,-9.735694,818,Управление проектами,Инженер данных,3.076785714285715
13,-0.6819189,6.1558785,108,Spark,Инженер данных,2.8758928571428672
14,-0.4222361,6.014718,52,Data Analysis,Инженер данных,2.6080357142857107
15,-0.0072792037,3.322595,1421,Kafka,Инженер данных,2.5410714285714278
16,0.35041967,0.44903272,3,DWH,Инженер данных,2.407142857142863
17,-10.471214,-11.1350975,91,MS SQL,Инженер данных,2.0723214285714233
18,-12.66169,-12.882871,614,MS PowerPoint,Инженер данных,2.0723214285714233
19,-7.450689,-9.671171,792,Atlassian Jira,Инженер данных,1.938392857142858
20,-8.177874,-10.055342,1779,Базы данных,Инженер данных,1.938392857142858
21,-7.963162,-8.62681,1506,xa0— B2 — Средне-продвинутый,Инженер данных,1.938392857142858
22,0.13413821,7.2129145,261,Docker,Инженер данных,1.938392857142858
23,1.187707,6.8150897,946,xa0— C1 — Продвинутый,Инженер данных,1.871428571428575
24,-7.281661,-8.777838,1715,xa0— B1 — Средний,Инженер данных,1.871428571428575
25,2.5533187,1.8467838,1422,Spring Framework,Инженер данных,1.8044642857142923
26,2.639055,2.3425474,200,SCALA,Инженер данных,1.8044642857142923
27,-10.063019,-8.830352,825,Google Analytics,Инженер данных,1.7375000000000091
28,-11.207683,-11.333548,730,Power BI,Инженер данных,1.7375000000000091
29,0.5816435,-0.56762683,1547,ORACLE,Инженер данных,1.6035714285714437
30,0.31982854,3.8521583,559,ClickHouse,Инженер данных,1.6035714285714437
31,-1.0530336,8.663809,1114,Математическая статистика,Инженер данных,1.6035714285714437
32,-10.439096,-10.160438,728,Tableau,Инженер данных,1.536607142857136
33,-6.873883,-9.163072,1287,Деловая коммуникация,Инженер данных,1.536607142857136
34,-9.913831,-13.916755,593,Работа в команде,Инженер данных,1.4696428571428533
35,3.221878,6.4256625,1316,MySQL,Инженер данных,1.4696428571428533
36,-1.2152026,8.93468,990,Pandas,Инженер данных,1.4696428571428533
37,1.4091166,2.3212798,1388,Kubernetes,Инженер данных,1.4026785714285703
38,-10.056956,-8.634153,1337,Яндекс.Метрика,Инженер данных,1.4026785714285703
39,-11.079647,-13.583609,9,Бизнес-анализ,Инженер данных,1.4026785714285703
40,-10.155233,-14.598848,1038,BPMN,Инженер данных,1.4026785714285703
41,-8.165393,-14.230811,1145,UML,Инженер данных,1.4026785714285703
42,1.8022817,12.343417,801,Agile Project Management,Инженер данных,1.3357142857142876
43,-6.065211,-8.683334,1325,CRM,Инженер данных,1.3357142857142876
44,2.2142725,7.012883,951,JavaScript,Инженер данных,1.2687500000000047
45,1.1590333,2.167105,21,Airflow,Инженер данных,1.2687500000000047
46,-10.79701,-13.873828,1276,MS Excel,Инженер данных,1.2687500000000047
47,-5.341925,-7.237859,1721,Ведение переговоров,Инженер данных,1.2017857142857218
48,-8.6806755,-14.3979645,1471,Системный анализ,Инженер данных,1.2017857142857218
49,-9.498065,-14.920173,106,Аналитические исследования,Инженер данных,1.2017857142857218
