,x,y,skill_id,Навык,Профессия,size
0,19.168968,-3.1751888,264,1С: Предприятие 8,Инженер данных,15.8
1,19.3076,-2.492904,1256,Работа в условиях многозадачности,Инженер данных,12.958590308370043
2,18.9975,-3.6111214,1027,Piton,Инженер данных,12.23171806167399
3,13.46175,1.7906362,1226,Google AdWords,Инженер данных,4.7647577092511035
4,14.452052,1.8237156,981,Автоматизация отчетности,Инженер данных,4.566519823788534
5,16.16349,2.743839,370,Quik,Инженер данных,4.302202643171805
6,13.494693,1.3071759,855,Аналитические исследования,Инженер данных,4.236123348017623
7,16.542135,3.3031461,420,Statistics,Инженер данных,4.236123348017623
8,18.754189,-5.8063407,765,Кредиторская задолженность,Инженер данных,3.7074889867841403
9,17.894115,3.450893,361,Yandex Data Lens,Инженер данных,3.7074889867841403
10,18.694906,-5.660377,1203,Стимулирование потребителей,Инженер данных,3.641409691629958
11,15.209568,3.376186,1396,Ansible,Инженер данных,3.509251101321569
12,14.177625,-3.2889361,818,Security vulnerability disclosure,Инженер данных,3.24493392070484
13,15.697115,3.856428,108,качественные исследования,Инженер данных,3.0466960352422934
14,15.263416,3.925232,52,Сельское хозяйство,Инженер данных,2.7823788546255406
15,11.59739,1.8923789,1421,Launching new products,Инженер данных,2.7162995594713575
16,8.716186,1.2259966,3,PSM,Инженер данных,2.5841409691629935
17,15.712927,-6.375342,91,Autodesk Maya,Инженер данных,2.2537444933920576
18,18.643408,-6.0744643,614,Бухгалтерский учет,Инженер данных,2.2537444933920576
19,12.2601595,-3.6438317,792,Командообразование,Инженер данных,2.121585903083693
20,13.00493,-4.2703295,1779,Работа с документами постоянного хранения,Инженер данных,2.121585903083693
21,13.1669235,-2.316108,1506,Greenplum,Инженер данных,2.121585903083693
22,16.268301,5.187013,261,BPMN 2.0,Инженер данных,2.121585903083693
23,15.02494,5.9510922,946,Составление описания должностей,Инженер данных,2.0555066079295115
24,12.0234,-2.827461,1715,OLAP,Инженер данных,2.0555066079295115
25,8.621201,3.7174988,1422,Amplitude,Инженер данных,1.9894273127753288
26,8.602384,3.886264,200,Управление интернет-проектами,Инженер данных,1.9894273127753288
27,13.617443,-5.63426,825,Mockito,Инженер данных,1.9233480176211466
28,16.480124,-5.937781,730,Apache Superset,Инженер данных,1.9233480176211466
29,7.892887,0.6694169,1547,Oracle Primavera,Инженер данных,1.7911894273127822
30,11.531401,0.543461,559,B2B Marketing,Инженер данных,1.7911894273127822
