,x,y,skill_id,Навык,Профессия,size
0,0.73191833,7.0915847,264,SQL,Инженер данных,15.8
1,1.1503437,6.65508,1256,Python,Инженер данных,12.841284403669723
2,1.0948875,6.6957307,1027,Английский,Инженер данных,12.08440366972475
3,4.0380907,1.610245,1226,Java,Инженер данных,4.3091743119266095
4,3.3590398,2.3098314,981,PostgreSQL,Инженер данных,4.102752293577969
5,3.6456378,1.650829,370,Linux,Инженер данных,3.8275229357798155
6,3.2605455,2.2730615,855,ETL,Инженер данных,3.758715596330277
7,3.7601,1.3950537,420,Big Data,Инженер данных,3.758715596330277
8,-0.94840616,7.7492843,765,Аналитическое мышление,Инженер данных,3.208256880733945
9,3.6841772,0.9715153,361,Git,Инженер данных,3.208256880733945
10,-0.97121936,7.7016435,1203,Анализ данных,Инженер данных,3.1394495412844066
11,3.2241633,0.9448045,1396,Hadoop,Инженер данных,3.001834862385304
12,-2.7871373,8.153943,818,Управление проектами,Инженер данных,2.726605504587151
13,2.8967273,0.5044362,108,Spark,Инженер данных,2.5201834862385355
14,2.1657083,0.8124338,52,Data Analysis,Инженер данных,2.244954128440357
15,2.5907903,-0.052711677,1421,Kafka,Инженер данных,2.176146788990818
16,1.9432554,0.37786436,3,DWH,Инженер данных,2.038532110091742
17,-2.2804708,5.6658926,91,MS SQL,Инженер данных,1.6944954128440242
18,-1.1460894,7.7158337,614,MS PowerPoint,Инженер данных,1.6944954128440242
19,-0.61126554,1.9131016,792,Atlassian Jira,Инженер данных,1.5568807339449475
20,-1.242074,3.393041,1779,Базы данных,Инженер данных,1.5568807339449475
21,-0.96173865,2.2362893,1506,xa0— B2 — Средне-продвинутый,Инженер данных,1.5568807339449475
22,2.3368523,-1.327079,261,Docker,Инженер данных,1.5568807339449475
23,1.9013754,-1.2256727,946,xa0— C1 — Продвинутый,Инженер данных,1.4880733944954092
24,-0.62857723,1.8008593,1715,xa0— B1 — Средний,Инженер данных,1.4880733944954092
25,2.2020674,-2.067645,1422,Spring Framework,Инженер данных,1.419266055045871
26,2.1170034,-1.8732497,200,SCALA,Инженер данных,1.419266055045871
27,-1.9001163,2.8348775,825,Google Analytics,Инженер данных,1.3504587155963323
28,-1.786744,5.9271593,730,Power BI,Инженер данных,1.3504587155963323
29,0.1478277,-0.99872035,1547,ORACLE,Инженер данных,1.2128440366972557
30,0.25550556,-0.74303055,559,ClickHouse,Инженер данных,1.2128440366972557
31,-0.24782628,0.8057827,1114,Математическая статистика,Инженер данных,1.2128440366972557
32,-1.7991651,4.521059,728,Tableau,Инженер данных,1.1440366972476919
33,-2.0194514,1.6984937,1287,Деловая коммуникация,Инженер данных,1.1440366972476919
34,-4.1901007,6.633783,593,Работа в команде,Инженер данных,1.0752293577981535
35,1.1461688,-1.9430047,1316,MySQL,Инженер данных,1.0752293577981535
36,1.1363074,-1.382966,990,Pandas,Инженер данных,1.0752293577981535
37,1.6337596,-2.8084202,1388,Kubernetes,Инженер данных,1.006422018348615
38,-2.1823676,2.449341,1337,Яндекс.Метрика,Инженер данных,1.006422018348615
39,-3.0557163,6.9657707,9,Бизнес-анализ,Инженер данных,1.006422018348615
40,-4.3612437,6.970732,1038,BPMN,Инженер данных,1.006422018348615
41,-5.7141995,5.540977,1145,UML,Инженер данных,1.006422018348615
42,0.4590599,-1.9495127,801,Agile Project Management,Инженер данных,0.9376146788990767
43,-2.2149951,0.16270503,1325,CRM,Инженер данных,0.9376146788990767
44,0.6985907,-2.3075898,951,JavaScript,Инженер данных,0.8688073394495384
45,0.97139126,-2.8657968,21,Airflow,Инженер данных,0.8688073394495384
46,-3.4143388,6.966252,1276,MS Excel,Инженер данных,0.8688073394495384
47,-1.8559997,-1.3264363,1721,Ведение переговоров,Инженер данных,0.8
48,-5.4853578,6.1336026,1471,Системный анализ,Инженер данных,0.8
49,-4.9694424,6.8471932,106,Аналитические исследования,Инженер данных,0.8
0,0.73191833,7.0915847,264,SQL,Аналитик,9.847619047619062
1,1.1503437,6.65508,1256,Python,Аналитик,1.5142857142857233
2,1.0948875,6.6957307,1027,Английский,Аналитик,8.538095238095249
8,-0.94840616,7.7492843,765,Аналитическое мышление,Аналитик,15.8
10,-0.97121936,7.7016435,1203,Анализ данных,Аналитик,9.4904761904762
12,-2.7871373,8.153943,818,Управление проектами,Аналитик,2.347619047619041
17,-2.2804708,5.6658926,91,MS SQL,Аналитик,1.3952380952380898
18,-1.1460894,7.7158337,614,MS PowerPoint,Аналитик,13.06190476190478
20,-1.242074,3.393041,1779,Базы данных,Аналитик,0.9190476190476335
28,-1.786744,5.9271593,730,Power BI,Аналитик,3.0619047619047652
33,-2.0194514,1.6984937,1287,Деловая коммуникация,Аналитик,1.1571428571428617
34,-4.1901007,6.633783,593,Работа в команде,Аналитик,3.895238095238083
39,-3.0557163,6.9657707,9,Бизнес-анализ,Аналитик,6.157142857142848
40,-4.3612437,6.970732,1038,BPMN,Аналитик,4.72857142857144
41,-5.7141995,5.540977,1145,UML,Аналитик,2.466666666666675
46,-3.4143388,6.966252,1276,MS Excel,Аналитик,5.085714285714302
48,-5.4853578,6.1336026,1471,Системный анализ,Аналитик,2.5857142857143085
49,-4.9694424,6.8471932,106,Аналитические исследования,Аналитик,3.4190476190476264
50,-1.8886993,7.5288014,1760,Работа с большим объемом информации,Аналитик,9.966666666666654
51,-3.4279592,6.52663,1481,Аналитика,Аналитик,4.014285714285717
52,-4.826705,4.825341,629,Анализ рынка,Аналитик,4.014285714285717
53,-4.5101705,6.265827,191,Excel,Аналитик,3.895238095238083
54,-4.7481055,6.4532423,332,Разработка технических заданий,Аналитик,3.7761904761904885
55,-5.1662993,4.4190903,1429,Моделирование бизнес процессов,Аналитик,3.180952380952399
56,-5.2600365,3.3763223,870,Грамотная речь,Аналитик,2.9428571428571315
57,-4.652482,3.5167623,217,Подготовка презентаций,Аналитик,2.9428571428571315
58,-5.5948777,5.0572605,1263,Прогнозирование,Аналитик,2.823809523809537
59,-5.458751,4.423367,1782,MS Visio,Аналитик,2.823809523809537
60,-5.503405,3.9998076,659,Сбор и анализ информации,Аналитик,2.704761904761904
61,-6.1900015,5.24299,410,MS Access,Аналитик,2.1095238095238136
62,-5.570011,6.2980275,1788,Работа с базами данных,Аналитик,2.1095238095238136
63,-5.478123,1.983244,1310,Маркетинговые исследования,Аналитик,1.99047619047618
64,-4.5844145,1.9921436,315,Финансовый анализ,Аналитик,1.99047619047618
65,-5.8745956,0.9953031,1667,Анализ текущих финансовых показателей,Аналитик,1.6333333333333568
66,-5.8187733,2.220868,1561,Постановка задач разработчикам,Аналитик,1.5142857142857233
67,-6.543519,4.555757,613,Статистический анализ,Аналитик,1.5142857142857233
68,-6.124709,0.872162,1681,Грамотность,Аналитик,1.3952380952380898
69,-6.341352,1.1501123,135,SWOT анализ,Аналитик,1.3952380952380898
70,-6.501033,1.9435854,744,Оптимизация бизнес-процессов,Аналитик,1.1571428571428617
71,-5.025089,1.1442436,1220,Деловая переписка,Аналитик,1.1571428571428617
72,-6.471885,2.6252196,1796,Системное мышление,Аналитик,1.1571428571428617
73,-4.5336766,0.6512547,1077,Проведение презентаций,Аналитик,1.0380952380952282
74,-6.604082,0.6143009,721,Анализ ассортиментной линейки,Аналитик,1.0380952380952282
75,-5.5424924,0.48579147,1509,Ориентация на результат,Аналитик,1.0380952380952282
76,-6.8018074,3.6604319,1156,Анализ бизнес показателей,Аналитик,0.9190476190476335
77,-6.921769,3.683579,1780,VBA,Аналитик,0.9190476190476335
78,-6.2163506,0.21859126,771,Анализ финансовых показателей,Аналитик,0.9190476190476335
79,-5.2886314,1.2987695,56,Управленческая отчетность,Аналитик,0.9190476190476335
80,-6.883187,1.1363887,1485,Сводные таблицы,Аналитик,0.8
81,-6.6333556,0.40566877,906,Анализ продаж,Аналитик,0.8
0,0.73191833,7.0915847,264,SQL,Аналитик данных,15.8
1,1.1503437,6.65508,1256,Python,Аналитик данных,6.814150943396222
2,1.0948875,6.6957307,1027,Английский,Аналитик данных,6.460377358490552
4,3.3590398,2.3098314,981,PostgreSQL,Аналитик данных,1.7905660377358288
6,3.2605455,2.2730615,855,ETL,Аналитик данных,1.4367924528301823
