vacancy_id,query
74413359,"['machine learning', 'ml', 'NLP', 'Machine Learning Engineer']"
74696064,['CV']
75052484,['машинное обучение']
75172242,['машинное обучение']
75172243,"['машинное обучение', 'CV']"
75333122,['аналитик данных']
75494699,"['data analyst', 'data engineer', 'data']"
75516878,"['data analyst', 'data']"
75518773,['Database Administrator']
75521698,['аналитик данных']
75523040,['аналитик данных']
75528043,['business analyst']
75531750,['data']
75537480,['машинное обучение']
75541884,['машинное обучение']
75544420,['business analyst']
75545568,"['машинное обучение', 'инженер данных', 'CV']"
75547410,"['машинное обучение', 'ml', 'инженер данных']"
75552610,['CV']
75564322,['машинное обучение']
75566561,"['аналитик данных', 'data analyst', 'ml', 'data engineer', 'инженер данных', 'data']"
75566599,"['data analyst', 'ml', 'data engineer', 'data']"
75568650,['CV']
75577785,['business analyst']
75578778,['аналитик данных']
75582389,['инженер данных']
75582422,['инженер данных']
75586586,['business analyst']
75587035,"['аналитик данных', 'инженер данных']"
75590923,['business analyst']
75595301,['специалист по данным']
75608921,"['машинное обучение', 'Artificial intelligence']"
75616684,"['аналитик данных', 'data analyst', 'Data Architect', 'business analyst', 'data']"
75618059,"['data engineer', 'data']"
75621407,['data']
75622184,['machine learning']
75622628,['машинное обучение']
75623910,['Artificial intelligence']
75637293,['business analyst']
75639678,['инженер данных']
75640241,"['data engineer', 'data']"
75645083,['business analyst']
75652543,['инженер данных']
75653538,['CV']
75656596,['инженер данных']
75669089,['Advanced Analytics']
75669804,['Artificial intelligence']
75678464,['Artificial intelligence']
75681339,"['аналитик данных', 'Artificial intelligence']"
75683790,['машинное обучение']
75691603,['машинное обучение']
75692040,['машинное обучение']
75696415,"['data', 'Big Data']"
75697706,"['data science', 'аналитик данных', 'data analyst', 'data']"
75709062,['инженер данных']
75709075,['инженер данных']
75716451,['машинное обучение']
75718905,"['data engineer', 'инженер данных', 'data']"
75724939,['business analyst']
75726328,['data']
75734142,['CV']
75738357,['инженер данных']
75744223,['аналитик данных']
75745688,['машинное обучение']
75746191,['инженер данных']
75753940,['инженер данных']
75753942,['инженер данных']
75758972,['инженер данных']
75782775,"['data analyst', 'ml', 'data engineer', 'data']"
75782776,"['data analyst', 'ml', 'data engineer', 'data']"
75785315,['инженер данных']
75785316,['инженер данных']
75785317,['инженер данных']
75785318,['инженер данных']
75786373,"['инженер данных', 'Artificial intelligence']"
75793459,['инженер данных']
75798742,['CV']
75809310,['аналитик данных']
75811323,['business analyst']
75811582,['business analyst']
75817101,['машинное обучение']
75825056,"['аналитик данных', 'инженер данных']"
75825082,"['data analyst', 'data engineer', 'инженер данных', 'Data Architect', 'data']"
75828390,['Artificial intelligence']
75828414,['Artificial intelligence']
75828441,['инженер данных']
75829951,['Database Administrator']
75833767,"['аналитик данных', 'data analyst', 'business analyst', 'data']"
75842660,['машинное обучение']
75843334,['аналитик данных']
75844010,['аналитик данных']
75847602,['business analyst']
75851519,['ml']
75852917,['инженер данных']
75872782,['машинное обучение']
75874863,['машинное обучение']
75874948,['машинное обучение']
75877164,['CV']
75883876,['CV']
75890440,['машинное обучение']
75902599,['специалист по данным']
75905331,['инженер данных']
75906146,['машинное обучение']
75911757,"['data', 'Big Data']"
75916407,['инженер данных']
75918455,['аналитик данных']
75928873,['data']
75931929,['инженер данных']
75936094,['инженер данных']
75936750,"['business analyst', 'NLP', 'Artificial intelligence']"
75939813,['инженер данных']
75939992,['business analyst']
75940724,['аналитик данных']
75940828,['data']
75943691,['Database Administrator']
75944858,['data']
75945689,['инженер данных']
75954210,['CV']
75961034,['CV']
75963366,['инженер данных']
75967057,"['ml', 'ML/DL', 'NLP', 'Artificial intelligence']"
75967116,['аналитик данных']
75976574,['машинное обучение']
75981474,"['data scientist', 'data science', 'машинное обучение', 'ml', 'data']"
75982116,['business analyst']
75983780,['машинное обучение']
75987092,['аналитик данных']
75993802,['машинное обучение']
75995628,['инженер данных']
75997699,['машинное обучение']
76000392,['инженер данных']
76004539,['машинное обучение']
76006652,['машинное обучение']
76010662,['машинное обучение']
76018610,['CV']
76041854,"['data', 'Big Data']"
76056478,['инженер данных']
76071022,['машинное обучение']
76080168,['Artificial intelligence']
76086723,"['машинное обучение', 'ml', 'инженер данных']"
76104091,['машинное обучение']
76104935,['аналитик данных']
76108650,['инженер данных']
76113072,['машинное обучение']
76120699,['инженер данных']
76120700,['инженер данных']
76133941,['специалист по данным']
76136678,['business analyst']
76138783,['business analyst']
76139625,['Artificial intelligence']
76143414,['business analyst']
76143760,['аналитик данных']
76148703,"['Data Architect', 'data']"
76152534,['инженер данных']
76155349,['инженер данных']
76213938,['business analyst']
76216877,"['аналитик данных', 'инженер данных']"
76218409,['аналитик данных']
76222353,"['data analyst', 'data']"
76222958,['CV']
76233274,['машинное обучение']
76235710,['машинное обучение']
76237983,['data']
76242010,['инженер данных']
76249366,['аналитик данных']
76252279,['инженер данных']
76260273,['машинное обучение']
76263090,"['аналитик данных', 'business analyst']"
76267012,['business analyst']
76270567,"['инженер данных', 'Artificial intelligence']"
76274574,['Database Administrator']
76276947,"['инженер данных', 'Artificial intelligence']"
76278929,['аналитик данных']
76283029,['CV']
76284774,['Database Administrator']
76301060,['business analyst']
76324766,['инженер данных']
76327991,['аналитик данных']
76328934,['data']
76334665,['машинное обучение']
76335238,['инженер данных']
76336573,['инженер данных']
76338972,['машинное обучение']
76346791,['CV']
76349527,['специалист по данным']
76362581,['аналитик данных']
76370945,['аналитик данных']
76371009,['инженер данных']
76371064,['Database Administrator']
76372253,['business analyst']
76375184,['инженер данных']
76383399,['business analyst']
76387911,['инженер данных']
76390751,['инженер данных']
76395215,['data']
76403369,['инженер данных']
76403426,['специалист по данным']
76413771,"['data analyst', 'data', 'Big Data']"
76418395,['аналитик данных']
76429468,['инженер данных']
76429922,['машинное обучение']
76430532,['машинное обучение']
76430706,['машинное обучение']
76431704,['аналитик данных']
76432118,"['аналитик данных', 'Artificial intelligence']"
76432119,"['аналитик данных', 'Artificial intelligence']"
76436222,"['аналитик данных', 'Artificial intelligence']"
76443450,['CV']
76452225,['инженер данных']
76452454,['инженер данных']
76455207,['Artificial intelligence']
76462202,['инженер данных']
76464026,['инженер данных']
76471589,"['аналитик данных', 'машинное обучение', 'инженер данных']"
76471718,['инженер данных']
76478841,['машинное обучение']
76481885,['CV']
76490395,['business analyst']
76494684,['машинное обучение']
76500703,['CV']
76504777,"['data analyst', 'data', 'Advanced Analytics']"
76505327,"['аналитик данных', 'Artificial intelligence']"
76506012,['business analyst']
76533559,['машинное обучение']
76534131,['аналитик данных']
76535724,['business analyst']
76536143,['аналитик данных']
76545189,['инженер данных']
76546208,['машинное обучение']
76548270,['computer vision']
76549953,['business analyst']
76553098,['аналитик данных']
76561391,['business analyst']
76573706,['машинное обучение']
76575249,['инженер данных']
76579316,"['data analyst', 'data']"
76580518,['Artificial intelligence']
76584909,['CV']
76585707,['CV']
76586768,['машинное обучение']
76588679,['машинное обучение']
76594590,"['аналитик данных', 'Artificial intelligence']"
76596962,"['data analyst', 'data', 'Data Ops']"
76612045,['CV']
76635285,['CV']
76645698,['специалист по данным']
76646396,['аналитик данных']
76663333,"['data scientist', 'машинное обучение', 'data']"
76664218,['business analyst']
76666107,['машинное обучение']
76673453,['инженер данных']
76673870,['аналитик данных']
76679411,"['data engineer', 'data']"
76683748,['CV']
76702317,"['data', 'Big Data']"
76702370,['инженер данных']
76703702,['инженер данных']
76705471,['CV']
76710895,['инженер данных']
76711326,['специалист по данным']
76711972,['аналитик данных']
76717993,['аналитик данных']
76726684,['ml']
76729972,"['ml', 'ML/DL']"
76752434,['CV']
76768516,['инженер данных']
76772642,['CV']
76774569,['data']
76778696,['инженер данных']
76782727,['машинное обучение']
76783339,['машинное обучение']
76794484,['машинное обучение']
76803162,['аналитик данных']
76807416,['инженер данных']
76811906,['Artificial intelligence']
76813506,['ml']
76816001,['CV']
76819153,"['data science', 'data engineer', 'data', 'Business Intelligence Developer']"
76820723,"['аналитик данных', 'business analyst']"
76820758,['business analyst']
76820795,"['аналитик данных', 'business analyst']"
76820988,['business analyst']
76826202,"['аналитик данных', 'business analyst']"
76826976,"['data analyst', 'data']"
76826977,"['data analyst', 'data']"
76833002,['аналитик данных']
76837133,['машинное обучение']
76839843,['CV']
76840431,['CV']
76845371,"['машинное обучение', 'Artificial intelligence']"
76845773,['CV']
76848977,['data']
76854467,"['business analyst', 'Artificial intelligence']"
76856205,['инженер данных']
76856601,['business analyst']
76857034,['CV']
76859360,"['data analyst', 'data engineer', 'business analyst', 'data', 'Big Data']"
76859767,['машинное обучение']
76861273,"['аналитик данных', 'business analyst']"
76861363,['CV']
76861507,['Artificial intelligence']
76863778,"['data analyst', 'ml', 'data']"
76867814,['CV']
76887592,['инженер данных']
76894644,['CV']
76900240,"['data', 'Artificial intelligence', 'Big Data']"
76910091,['Database Administrator']
76911066,['NLP']
76912900,['специалист по данным']
76927204,['инженер данных']
76928922,"['machine learning', 'Artificial intelligence']"
76943909,['аналитик данных']
76946388,['инженер данных']
76949161,['инженер данных']
76950768,['машинное обучение']
76953572,['инженер данных']
76954383,"['data scientist', 'ml', 'data']"
76966531,['машинное обучение']
76967304,['business analyst']
76971580,['business analyst']
76972780,"['data analyst', 'data', 'Big Data']"
76973638,['data']
76974214,"['data scientist', 'машинное обучение', 'ml', 'data']"
76975562,['data']
76977423,"['data analyst', 'business analyst', 'data']"
76979399,"['data analyst', 'data']"
76979556,['инженер данных']
76979617,['инженер данных']
76980662,"['data analyst', 'business analyst', 'data']"
76980734,"['data analyst', 'business analyst', 'data']"
76981378,"['data analyst', 'data engineer', 'business analyst', 'data']"
76981718,"['data analyst', 'business analyst', 'data']"
76984352,['машинное обучение']
76985646,['машинное обучение']
76985655,['машинное обучение']
76990211,['CV']
77000961,['инженер данных']
77001958,['инженер данных']
77008042,['Artificial intelligence']
77008174,['машинное обучение']
77008979,['машинное обучение']
77009184,['машинное обучение']
77009224,['машинное обучение']
77010780,['business analyst']
77014202,['инженер данных']
77015598,['машинное обучение']
77018887,"['аналитик данных', 'business analyst']"
77020197,['Artificial intelligence']
77021188,['аналитик данных']
77025299,['машинное обучение']
77026578,['машинное обучение']
77026926,['машинное обучение']
77027359,['машинное обучение']
77032181,['машинное обучение']
77037231,['аналитик данных']
77047670,"['data', 'Big Data']"
77052321,"['data', 'Artificial intelligence', 'Big Data']"
77056755,['аналитик данных']
77059985,['аналитик данных']
77060045,['аналитик данных']
77062846,['инженер данных']
77062971,['инженер данных']
77062977,['business analyst']
77062978,['business analyst']
77065513,"['data', 'Advanced Analytics', 'Business Intelligence Developer']"
77065514,"['data', 'Advanced Analytics', 'Business Intelligence Developer']"
77066390,"['аналитик данных', 'business analyst']"
77067480,['инженер данных']
77071988,['Artificial intelligence']
77072093,['Artificial intelligence']
77072094,['Artificial intelligence']
77072095,['Artificial intelligence']
77072097,['Artificial intelligence']
77072099,['Artificial intelligence']
77072100,['Artificial intelligence']
77072101,['Artificial intelligence']
77072103,['Artificial intelligence']
77072104,['Artificial intelligence']
77072105,['Artificial intelligence']
77080924,['инженер данных']
77086588,['инженер данных']
77090016,['машинное обучение']
77112209,['инженер данных']
77113683,"['data analyst', 'data']"
77123266,['машинное обучение']
77124866,"['аналитик данных', 'business analyst']"
77126573,['аналитик данных']
77129492,['business analyst']
77132637,['аналитик данных']
77135768,['машинное обучение']
77136691,['business analyst']
77136809,['business analyst']
77143706,"['аналитик данных', 'business analyst']"
77144015,['инженер данных']
77146211,['CV']
77147156,['инженер данных']
77151067,['инженер данных']
77158577,['CV']
77165802,['аналитик данных']
77185103,['специалист по данным']
77192057,['CV']
77195081,['аналитик данных']
77200347,"['аналитик данных', 'data analyst', 'data']"
77200365,['машинное обучение']
77202070,"['аналитик данных', 'business analyst']"
77204001,['аналитик данных']
77205492,"['аналитик данных', 'инженер данных']"
77205639,['инженер данных']
77208829,['инженер данных']
77211161,['аналитик данных']
77212228,['инженер данных']
77212623,['инженер данных']
77213032,['инженер данных']
77215005,"['инженер данных', 'Artificial intelligence']"
77215591,['CV']
77217833,"['аналитик данных', 'business analyst']"
77218731,['машинное обучение']
77223474,['Database Administrator']
77224114,['machine learning']
77224306,['машинное обучение']
77224425,['инженер данных']
77225050,"['Data Architect', 'data']"
77230669,['CV']
77231214,['машинное обучение']
77231215,['машинное обучение']
77231845,['машинное обучение']
77232045,['инженер данных']
77240436,"['data science', 'data']"
77259328,['машинное обучение']
77262162,['CV']
77263315,['CV']
77263720,['машинное обучение']
77265287,"['инженер данных', 'Artificial intelligence']"
77265806,['Artificial intelligence']
77270525,['машинное обучение']
77272441,['машинное обучение']
77272821,['машинное обучение']
77274359,['аналитик данных']
77274556,['машинное обучение']
77274580,['Artificial intelligence']
77283132,['аналитик данных']
77284346,"['аналитик данных', 'business analyst']"
77284379,"['аналитик данных', 'business analyst']"
77289895,['business analyst']
77290659,['Artificial intelligence']
77291257,"['data engineer', 'data']"
77291375,['машинное обучение']
77297319,['инженер данных']
77298264,['инженер данных']
77298624,"['аналитик данных', 'машинное обучение', 'инженер данных']"
77299013,['data']
77302826,"['machine learning', 'Artificial intelligence']"
77313125,['инженер данных']
77313643,['аналитик данных']
77317739,['CV']
77318341,['CV']
77318642,"['data', 'Big Data']"
77325986,['cloud computing']
77327911,['CV']
77329022,"['data analyst', 'data']"
77330279,['NLP']
77331214,['инженер данных']
77335172,['business analyst']
77351616,['машинное обучение']
77365369,['инженер данных']
77379680,['машинное обучение']
77404294,['аналитик данных']
77406920,['инженер данных']
77408068,['инженер данных']
77409481,['машинное обучение']
77411388,['аналитик данных']
77411407,['аналитик данных']
77411590,['машинное обучение']
77411774,['аналитик данных']
77411849,"['data analyst', 'data']"
77412213,['инженер данных']
77415016,['инженер данных']
77415089,['инженер данных']
77416109,"['ml', 'NLP', 'Artificial intelligence']"
77417800,['аналитик данных']
77419034,['инженер данных']
77419865,['инженер данных']
77419931,['машинное обучение']
77424487,['машинное обучение']
77424875,['машинное обучение']
77425538,['Artificial intelligence']
77428562,['аналитик данных']
77429346,['инженер данных']
77429347,['инженер данных']
77432082,['инженер данных']
77433682,['аналитик данных']
77434740,['инженер данных']
77434821,['машинное обучение']
77435532,"['аналитик данных', 'data analyst', 'data']"
77436735,['Artificial intelligence']
77436928,['машинное обучение']
77437559,"['business analyst', 'Artificial intelligence']"
77440485,['business analyst']
77459263,['инженер данных']
77459618,['аналитик данных']
77464572,['Artificial intelligence']
77468242,"['data analyst', 'business analyst', 'data', 'Business Intelligence Developer']"
77470712,['инженер данных']
77471906,"['Data Architect', 'data', 'Data Visualization', 'Data Visualizers', 'Big Data']"
77472555,['аналитик данных']
77475129,['машинное обучение']
77475131,['машинное обучение']
77475302,['машинное обучение']
77475317,['инженер данных']
77475869,['аналитик данных']
77478761,['машинное обучение']
77483086,['ml']
77483330,['машинное обучение']
77484184,['CV']
77485794,['инженер данных']
77492290,['CV']
77496380,['Artificial intelligence']
77497732,['CV']
77497940,['инженер данных']
77520937,['business analyst']
77521538,['инженер данных']
77523283,['аналитик данных']
77523314,['CV']
77524410,['аналитик данных']
77532683,"['машинное обучение', 'data', 'Big Data']"
77533385,['машинное обучение']
77536646,"['data analyst', 'data']"
77538315,['машинное обучение']
77538950,['NLP']
77539459,['машинное обучение']
77544604,['NLP']
77547214,"['data', 'Big Data']"
77547709,"['аналитик данных', 'машинное обучение', 'ml', 'инженер данных', 'NLP']"
77551538,['business analyst']
77552669,['инженер данных']
77554214,['инженер данных']
77557349,"['data scientist', 'аналитик данных', 'data analyst', 'машинное обучение', 'ml', 'ML/DL', 'data', 'computer vision', 'NLP']"
77557350,"['data scientist', 'аналитик данных', 'data analyst', 'машинное обучение', 'ml', 'ML/DL', 'data', 'computer vision', 'NLP']"
77563118,['computer vision']
77565752,"['аналитик данных', 'машинное обучение']"
77570324,['CV']
77570713,['CV']
77572703,"['машинное обучение', 'data']"
77577192,"['data science', 'data analyst', 'data']"
77577548,['инженер данных']
77578938,['CV']
77580926,['аналитик данных']
77582796,"['специалист по данным', 'машинное обучение']"
77583002,['специалист по данным']
77585135,"['data engineer', 'data']"
77589826,['аналитик данных']
77593488,['инженер данных']
77594108,['инженер данных']
77594680,['аналитик данных']
77594876,['business analyst']
77596067,"['machine learning', 'data', 'Artificial intelligence']"
77605352,['машинное обучение']
77605581,['business analyst']
77605583,['business analyst']
77605992,['специалист по данным']
77608154,['аналитик данных']
77608978,['business analyst']
77609280,['Artificial intelligence']
77611889,['машинное обучение']
77612712,['аналитик данных']
77616241,['инженер данных']
77616619,['инженер данных']
77620555,['инженер данных']
77628396,['аналитик данных']
77628481,['машинное обучение']
77628654,['машинное обучение']
77628655,['машинное обучение']
77628656,['машинное обучение']
77629092,"['data analyst', 'machine learning', 'data', 'Big Data']"
77629108,"['data analyst', 'machine learning', 'data', 'Big Data']"
77633824,['аналитик данных']
77636429,['CV']
77637465,['инженер данных']
77637589,['инженер данных']
